id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,26,27,28,29
2483,征仪路花园小区C区,南岗,68,6631元/平米,2室1厅1厨1卫,低楼层 (共7层),102.56㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯四户,无,null,2023-09-18,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押业主自还,未上传房本照片
2484,华山小区,南岗,19,5850元/平米,1室1厅1厨1卫,中楼层 (共7层),32.48㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯五户,无,null,2022-06-02,商品房,2022-09-14,普通住宅,未满两年,非共有,有抵押13万元信用社客户偿还,已上传房本照片
2485,滨才城三期,呼兰区,30,4092元/平米,3室1厅1厨2卫,高楼层 (共6层),73.32㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,null,2023-01-10,商品房,2013-04-02,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2486,海富康城,道里,62,6889元/平米,2室1厅1厨1卫,高楼层 (共7层),90㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,一梯两户,无,null,2021-08-21,商品房,2006-11-28,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2487,迎宾小区,道里,35,6617元/平米,2室1厅1厨1卫,中楼层 (共7层),52.9㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯五户,无,null,2023-10-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2488,巴黎广场,香坊,148.8,6831元/平米,3室2厅1厨2卫,中楼层 (共19层),217.85㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯两户,有,null,2023-10-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2489,世纪花园C区,松北,77,8629元/平米,2室1厅1厨1卫,高楼层 (共6层),89.24㎡,平层,75.21㎡,板楼,北 南,钢混结构,精装,一梯两户,无,null,2022-11-06,商品房,2009-12-26,普通住宅,暂无数据,共有,无抵押,已上传房本照片
2490,哈公馆,道里,1000,30095元/平米,4室2厅1厨3卫,中楼层 (共32层),332.29㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯两户,有,null,2020-12-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2491,翡翠城,道里,118,11029元/平米,2室2厅1厨1卫,低楼层 (共24层),107㎡,平层,87.94㎡,板楼,东 西,钢混结构,其他,两梯五户,有,null,2022-02-13,商品房,2015-05-12,普通住宅,满五年,非共有,无抵押,已上传房本照片
2492,鲁商凤凰城,南岗,130,13061元/平米,3室1厅1厨1卫,高楼层 (共26层),99.54㎡,平层,暂无数据,板塔结合,南 西 北,钢混结构,精装,两梯两户,有,null,2022-09-09,商品房,2022-09-09,普通住宅,未满两年,非共有,有抵押60万元客户偿还,已上传房本照片
2493,融创中园,松北,90,8401元/平米,3室1厅1厨1卫,中楼层 (共33层),107.14㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯四户,有,null,2023-08-26,商品房,2021-09-18,普通住宅,暂无数据,共有,无抵押,已上传房本照片
2494,珑瑞小区,香坊,61.8,8686元/平米,3室1厅1厨1卫,中楼层 (共7层),71.15㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯四户,无,null,2023-06-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2495,汇龙十九街区,香坊,84.8,9140元/平米,2室1厅1厨1卫,中楼层 (共15层),92.78㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,null,2023-05-03,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
2496,世茂威廉公馆,松北,87,8715元/平米,2室2厅1厨1卫,高楼层 (共18层),99.83㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,一梯两户,无,null,2023-06-25,商品房,2019-01-21,普通住宅,暂无数据,非共有,有抵押60万元60,已上传房本照片
2497,中海·雍景熙岸,南岗,192,16859元/平米,3室1厅1厨1卫,中楼层 (共34层),113.89㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,null,2023-02-13,商品房,2021-05-10,普通住宅,满两年,非共有,无抵押,已上传房本照片
2498,林海华庭,南岗,228,12979元/平米,3室2厅1厨2卫,低楼层 (共30层),175.67㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,四梯三户,有,null,2023-06-02,商品房,2018-11-05,普通住宅,满两年,非共有,无抵押,已上传房本照片
2499,中北春城,香坊,157.8,13464元/平米,3室1厅1厨1卫,低楼层 (共26层),117.21㎡,平层,95.36㎡,板楼,南 西 北,钢混结构,其他,两梯两户,有,null,2023-03-03,商品房,2011-11-03,普通住宅,暂无数据,非共有,有抵押10万多业主自还,已上传房本照片
2500,三合园小区,香坊,99,7944元/平米,3室1厅1厨1卫,中楼层 (共7层),124.63㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2022-02-19,商品房,2019-07-01,普通住宅,暂无数据,共有,无抵押,已上传房本照片
2501,世茂滨江 法兰西,松北,118,8355元/平米,3室2厅1厨1卫,低楼层 (共18层),141.24㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2023-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2502,盟科视界,南岗,195,12095元/平米,3室2厅1厨1卫,高楼层 (共32层),161.23㎡,平层,124.43㎡,板楼,南 北,钢混结构,其他,十梯两户,有,null,2023-08-23,商品房,2011-04-07,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2503,安化街(安详街),道里,39.8,8944元/平米,2室1厅1厨1卫,中楼层 (共6层),44.5㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯三户,无,null,2023-07-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2504,永安城,松北,79.8,6650元/平米,3室1厅1厨2卫,低楼层 (共30层),120㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯三户,有,null,2023-10-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2505,福顺尚都,南岗,95,9057元/平米,2室1厅1厨1卫,低楼层 (共31层),104.9㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,三梯十四户,有,null,2022-07-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2506,世纪花园B区,松北,104,7035元/平米,3室2厅1厨2卫,低楼层 (共11层),147.84㎡,平层,125.68㎡,板楼,南 北,钢混结构,精装,一梯两户,有,null,2023-04-28,商品房,2015-01-13,普通住宅,满五年,非共有,无抵押,已上传房本照片
2507,观复国际,道里,410,23596元/平米,3室2厅1厨2卫,中楼层 (共10层),173.76㎡,平层,暂无数据,板楼,南 北 东,钢混结构,精装,一梯一户,暂无数据,null,2021-10-26,商品房,2018-10-27,普通住宅,暂无数据,非共有,有抵押,已上传房本照片
2508,中兴家园,道里,65.5,9777元/平米,2室1厅1厨1卫,高楼层 (共32层),67㎡,暂无数据,暂无数据,板塔结合,北 南,钢混结构,精装,两梯三户,有,null,2023-06-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2509,文林电力花园小区,南岗,42,5430元/平米,2室1厅1厨1卫,中楼层 (共8层),77.35㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯三户,无,null,2023-10-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2510,翠湖天地璞园,道里,185,15164元/平米,2室1厅1厨1卫,中楼层 (共30层),122㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,null,2020-10-03,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押40万元,未上传房本照片
2511,宣化街,南岗,99.8,7307元/平米,3室2厅1厨2卫,中楼层 (共8层),136.6㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,无,null,2023-03-26,商品房,2006-08-29,普通住宅,暂无数据,共有,无抵押,已上传房本照片
2512,红霞街,道里,140,6939元/平米,3室1厅1厨2卫,中楼层 (共8层),201.77㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯四户,无,null,2021-07-05,商品房,2010-06-11,普通住宅,满五年,共有,无抵押,已上传房本照片
2513,新新怡园,松北,108,9237元/平米,3室2厅1厨1卫,中楼层 (共28层),116.93㎡,平层,92.23㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2018-12-21,商品房,2013-10-29,普通住宅,满五年,非共有,无抵押,已上传房本照片
2514,群力家园k区,道里,193,12216元/平米,3室2厅1厨2卫,中楼层 (共26层),158㎡,平层,暂无数据,暂无数据,南 北,钢混结构,精装,两梯两户,有,null,2023-02-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2515,鑫泉金岗湾,南岗,65,7780元/平米,2室1厅1厨1卫,低楼层 (共11层),83.55㎡,暂无数据,69.28㎡,板楼,南 北,钢混结构,毛坯,一梯四户,有,null,2020-03-16,商品房,2019-04-26,普通住宅,暂无数据,非共有,有抵押20万元,已上传房本照片
2516,枫蓝国际,南岗,158,16809元/平米,2室1厅1厨1卫,低楼层 (共32层),94㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,null,2021-08-06,商品房,2021-08-06,普通住宅,暂无数据,共有,无抵押,已上传房本照片
2517,井街,道里,115,8456元/平米,2室1厅1厨1卫,高楼层 (共6层),136㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-05-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2518,教育学院家属楼,南岗,70,14428元/平米,2室1厅1厨1卫,中楼层 (共7层),48.52㎡,平层,33㎡,板楼,西,钢混结构,简装,一梯五户,无,null,2021-08-08,商品房,2018-04-02,普通住宅,满五年,非共有,无抵押,已上传房本照片
2519,友缘小区,香坊,50,8149元/平米,2室1厅1厨1卫,中楼层 (共6层),61.36㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯六户,无,null,2023-09-25,商品房,2021-01-29,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2520,哈尔滨软件园小区,香坊,159.9,9959元/平米,3室1厅1厨1卫,低楼层 (共12层),160.57㎡,平层,暂无数据,板楼,南 北 东,钢混结构,简装,一梯四户,有,null,2022-10-17,商品房,2002-03-27,普通住宅,暂无数据,非共有,有抵押70万元客户偿还,已上传房本照片
2521,沙曼小区四街区,南岗,49,7539元/平米,2室1厅1厨1卫,高楼层 (共7层),65㎡,暂无数据,暂无数据,板楼,北 南,钢混结构,其他,一梯三户,暂无数据,null,2021-10-10,商品房,2012-12-04,普通住宅,暂无数据,非共有,暂无数据,已上传房本照片
2522,红星威尼斯庄园,松北,89,8612元/平米,3室1厅1厨1卫,低楼层 (共26层),103.35㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯两户,有,null,2023-04-07,商品房,2021-05-13,普通住宅,暂无数据,共有,无抵押,已上传房本照片
2523,建国街,道里,42,4898元/平米,2室1厅1厨1卫,高楼层 (共8层),85.75㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,一梯三户,暂无数据,null,2023-02-10,商品房,2011-05-31,普通住宅,满五年,共有,无抵押,已上传房本照片
2524,大正臻园,松北,280,15000元/平米,4室3厅1厨4卫,高楼层 (共5层),186.67㎡,平层,暂无数据,暂无数据,南 北,未知结构,其他,一梯两户,有,null,2023-10-07,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
2525,盛世桃园,南岗,63.5,5826元/平米,3室1厅1厨1卫,高楼层 (共7层),109㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-07-31,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2526,翡翠城,道里,63,9065元/平米,1室1厅1厨1卫,低楼层 (共32层),69.5㎡,平层,暂无数据,板楼,西南,钢混结构,简装,两梯三户,有,null,2021-03-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2527,龙江街,南岗,175,14658元/平米,2室1厅1厨1卫,中楼层 (共8层),119.39㎡,平层,暂无数据,板塔结合,东 南 西,混合结构,精装,一梯两户,无,null,2022-03-09,商品房,2013-12-18,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2528,中海·雍景熙岸,南岗,145,15323元/平米,3室2厅1厨1卫,高楼层 (共34层),94.63㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,null,2023-08-30,商品房,2017-12-25,普通住宅,满五年,非共有,有抵押30万元,已上传房本照片
2529,海富禧园,道里,86,12997元/平米,2室1厅1厨1卫,中楼层 (共18层),66.17㎡,平层,暂无数据,板楼,东,钢混结构,其他,两梯七户,有,null,2023-09-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2530,北岸·润和城,松北,60,3756元/平米,3室2厅1厨2卫,中楼层 (共24层),159.77㎡,平层,暂无数据,板楼,东 南 北,钢混结构,毛坯,两梯两户,有,null,2021-05-29,商品房,2021-05-28,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2531,地矿大厦,香坊,169,11196元/平米,3室2厅1厨2卫,中楼层 (共30层),150.96㎡,平层,128㎡,暂无数据,东 西 北,框架结构,其他,两梯三户,有,null,2020-04-17,商品房,2018-04-09,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2532,天鹅湾,道里,162,12422元/平米,2室2厅1厨2卫,低楼层 (共28层),130.42㎡,平层,暂无数据,板楼,南 北,框架结构,其他,两梯两户,有,null,2023-02-08,商品房,2018-11-09,普通住宅,满两年,非共有,有抵押业主自还,已上传房本照片
2533,金马大厦巨幅宝座,南岗,143,6492元/平米,3室1厅1厨2卫,低楼层 (共22层),220.3㎡,平层,暂无数据,板楼,南 西,钢混结构,简装,三梯八户,有,null,2023-09-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2534,安信街,道里,26.8,8648元/平米,1室1厅1厨1卫,中楼层 (共8层),30.99㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,一梯三户,无,null,2023-10-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2535,北岸·润和城,松北,45,4067元/平米,2室2厅1厨1卫,高楼层 (共31层),110.65㎡,暂无数据,暂无数据,板楼,东 西,钢混结构,毛坯,两梯两户,有,null,2023-06-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2536,安吉街,道里,90,6036元/平米,3室2厅1厨1卫,中楼层 (共7层),149.13㎡,平层,暂无数据,板楼,东 西,钢混结构,简装,一梯两户,无,null,2021-05-16,商品房,1996-12-04,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2537,农建新苑,南岗,28,4383元/平米,2室1厅1厨1卫,中楼层 (共7层),63.89㎡,暂无数据,暂无数据,板楼,东,框架结构,简装,一梯三户,无,null,2023-05-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2538,东鸿艺境,香坊,70.8,7811元/平米,2室2厅1厨1卫,中楼层 (共33层),90.65㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯四户,暂无数据,null,2023-05-24,商品房,2019-01-21,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2539,融创中园,松北,150,11112元/平米,3室2厅1厨2卫,高楼层 (共33层),135㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯六户,暂无数据,null,2022-08-02,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押107万元工商业主自还,未上传房本照片
2540,美罗湾三期,香坊,80,6619元/平米,3室1厅1厨2卫,高楼层 (共14层),120.87㎡,平层,100㎡,板楼,南 北 西,钢混结构,精装,一梯三户,有,null,2021-08-11,商品房,2021-10-11,普通住宅,暂无数据,非共有,有抵押56万元浦发客户偿还,已上传房本照片
2541,吉星小区,南岗,59.8,8528元/平米,2室2厅1厨1卫,中楼层 (共8层),70.13㎡,平层,暂无数据,板楼,东 北,钢混结构,精装,一梯三户,无,null,2023-05-22,商品房,2012-07-10,普通住宅,暂无数据,非共有,有抵押20万元业主自还,已上传房本照片
2542,乐东嘉园,香坊,46.8,6546元/平米,2室1厅1厨1卫,高楼层 (共7层),71.5㎡,平层,暂无数据,板楼,东 西,钢混结构,简装,一梯三户,无,null,2020-11-06,商品房,2009-05-04,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2543,哈南新区,南岗,23.8,4678元/平米,2室1厅1厨1卫,高楼层 (共7层),50.88㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,无,null,2020-09-14,商品房,2021-08-28,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2544,中关国际,松北,248,9942元/平米,4室2厅1厨2卫,低楼层 (共24层),249.45㎡,复式,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,有,null,2023-04-08,商品房,2014-04-08,普通住宅,满五年,非共有,无抵押,已上传房本照片
2545,宣化街,南岗,32,8997元/平米,1室1厅1厨1卫,低楼层 (共7层),35.57㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯三户,暂无数据,null,2022-06-24,商品房,2017-11-25,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2546,安信街,道里,34.8,6960元/平米,2室1厅1厨1卫,低楼层 (共8层),50㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,其他,一梯三户,暂无数据,null,2023-10-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2547,汉阳街,南岗,32,5162元/平米,2室0厅1厨1卫,中楼层 (共6层),62㎡,暂无数据,42㎡,板楼,南,砖混结构,简装,一梯四户,无,null,2023-06-13,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
2548,红旗小区（淮河路）,道外,29.8,8920元/平米,1室1厅1厨1卫,中楼层 (共6层),33.41㎡,平层,暂无数据,板塔结合,东 西,砖混结构,精装,一梯三户,无,null,2023-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2549,美域江岛,松北,162,8697元/平米,3室1厅1厨2卫,低楼层 (共24层),186.28㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯两户,有,null,2023-02-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2550,北岸明珠,松北,47.8,5312元/平米,2室1厅1厨1卫,高楼层 (共6层),90㎡,暂无数据,暂无数据,板楼,东 西,钢混结构,精装,一梯两户,无,null,2023-05-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2551,建河街,道里,18,4884元/平米,1室1厅1厨1卫,中楼层 (共8层),36.86㎡,平层,25.42㎡,板楼,西 东,钢混结构,简装,一梯四户,无,null,2022-09-09,商品房,2008-09-11,普通住宅,满五年,非共有,无抵押,已上传房本照片
2552,金海城,南岗,44.8,6493元/平米,2室1厅1厨1卫,中楼层 (共7层),69㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,暂无数据,null,2023-10-15,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押18万元建设银行金融公司垫资,未上传房本照片
2553,和兴三道街,南岗,42,6896元/平米,2室1厅1厨1卫,高楼层 (共6层),60.91㎡,平层,暂无数据,板楼,北 东 南,钢混结构,其他,一梯三户,无,null,2022-08-20,商品房,2009-08-04,普通住宅,满五年,非共有,无抵押,已上传房本照片
2554,公滨路,香坊,59.8,7974元/平米,2室1厅1厨1卫,低楼层 (共8层),75㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯三户,无,null,2023-10-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2555,海富金棕榈,南岗,235,13857元/平米,3室2厅1厨2卫,中楼层 (共31层),169.59㎡,平层,139.64㎡,板楼,南 北,钢混结构,其他,两梯两户,有,null,2023-08-07,商品房,2013-08-06,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2556,融创中园,松北,89,9469元/平米,2室1厅1厨1卫,中楼层 (共33层),94㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,null,2023-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
2557,贵新小区,南岗,79,12424元/平米,2室1厅1厨1卫,中楼层 (共29层),63.59㎡,平层,49.26㎡,板楼,西南,框架结构,简装,两梯三户,有,null,2019-12-25,商品房,2018-12-01,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2558,红星凯悦,南岗,63,7591元/平米,2室1厅1厨1卫,中楼层 (共13层),83㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,其他,一梯三户,有,null,2023-09-07,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
2559,文端小区,南岗,18,6264元/平米,1室0厅1厨1卫,中楼层 (共8层),28.74㎡,暂无数据,暂无数据,板楼,西,钢混结构,其他,一梯四户,无,null,2021-07-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2561,九江街,道里,38,8645元/平米,1室1厅1厨1卫,中楼层 (共6层),43.96㎡,平层,30.32㎡,板楼,南,混合结构,简装,一梯四户,无,null,2021-10-10,商品房,2021-07-07,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2562,碧桂园欧洲城,平房,105,8114元/平米,3室2厅1厨2卫,中楼层 (共17层),129.42㎡,暂无数据,暂无数据,暂无数据,南 北,未知结构,简装,一梯两户,暂无数据,null,2023-08-07,商品房,2021-08-04,普通住宅,暂无数据,非共有,有抵押业主自还,已上传房本照片
2563,盛世香湾,松北,69,6063元/平米,2室1厅1厨1卫,低楼层 (共11层),113.81㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,有,null,2023-05-05,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2564,北岸明珠,松北,100,8883元/平米,2室1厅1厨1卫,中楼层 (共7层),112.58㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-09-23,商品房,2015-04-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
2565,大正臻园,松北,160,11112元/平米,3室2厅1厨2卫,高楼层 (共23层),144㎡,平层,暂无数据,板楼,东 南 北,框架结构,毛坯,一梯三户,有,null,2023-10-14,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
2566,璞悦湾,道里,199,13397元/平米,3室2厅1厨2卫,中楼层 (共32层),148.55㎡,平层,暂无数据,板楼,南 北,框架结构,精装,两梯两户,有,null,2022-01-06,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
2567,好民居滨港水岸D区,道外,78,8495元/平米,2室2厅1厨1卫,高楼层 (共28层),91.82㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-03-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2568,东方哥德堡,呼兰区,21,3621元/平米,1室1厅1厨1卫,中楼层 (共7层),58㎡,暂无数据,暂无数据,板楼,北 南,钢混结构,其他,一梯三户,有,null,2023-09-03,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
2569,涧桥西畔,南岗,128,12311元/平米,3室1厅1厨1卫,高楼层 (共29层),103.98㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2023-10-06,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押20万元哈尔滨银行业主自还,未上传房本照片
2570,柏悦星城,道外,45,8824元/平米,1室1厅1厨1卫,低楼层 (共33层),51㎡,平层,暂无数据,板楼,西 北,钢混结构,精装,两梯七户,有,null,2021-06-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2571,信恒现代城,南岗,84,9656元/平米,3室1厅1厨1卫,低楼层 (共7层),87㎡,平层,暂无数据,板塔结合,南 北,混合结构,简装,一梯两户,无,null,2021-04-10,商品房,2019-08-04,普通住宅,暂无数据,共有,有抵押58万元农商客户偿还,已上传房本照片
2572,森林人家,香坊,53.8,6125元/平米,2室1厅1厨1卫,中楼层 (共7层),87.85㎡,平层,76.37㎡,板楼,东 南,钢混结构,简装,一梯四户,无,null,2023-05-01,商品房,2010-12-07,普通住宅,暂无数据,非共有,有抵押10万元业主自还,已上传房本照片
2573,北安街,道里,45,8491元/平米,2室1厅1厨1卫,中楼层 (共6层),53㎡,平层,36.51㎡,板楼,南,钢混结构,简装,一梯三户,无,null,2019-11-28,商品房,2020-06-06,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2574,曲线街,南岗,33,6325元/平米,2室1厅1厨1卫,高楼层 (共8层),52.18㎡,平层,35.99㎡,板楼,东 西,钢混结构,简装,一梯四户,无,null,2022-07-18,商品房,2011-08-16,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2575,凤翥街,南岗,45,5392元/平米,2室2厅1厨1卫,高楼层 (共8层),83.46㎡,平层,59.61㎡,板楼,北 南,钢混结构,精装,一梯三户,无,null,2021-01-02,商品房,2021-01-02,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2576,领域佳境,南岗,135,9219元/平米,3室2厅1厨2卫,高楼层 (共33层),146.45㎡,平层,暂无数据,板楼,南 北,未知结构,其他,两梯四户,有,null,2022-11-06,商品房,2017-11-22,普通住宅,暂无数据,非共有,有抵押60万元农商业主自还,已上传房本照片
2577,新新怡园,松北,80,6748元/平米,2室1厅1厨1卫,中楼层 (共6层),118.57㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯两户,有,null,2023-03-05,商品房,2019-04-08,普通住宅,满两年,非共有,有抵押57万元客户偿还,已上传房本照片
2578,悦城,南岗,230,16055元/平米,3室2厅1厨2卫,高楼层 (共18层),143.26㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯两户,有,null,2023-10-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2579,财智公馆,道里,42,7858元/平米,1室1厅1厨1卫,低楼层 (共33层),53.45㎡,平层,暂无数据,板楼,西,钢混结构,精装,三梯十六户,有,null,2023-08-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2580,中山花园,南岗,138,10258元/平米,3室1厅2厨2卫,低楼层 (共19层),134.53㎡,平层,100.47㎡,板塔结合,东南 西北,钢混结构,精装,一梯两户,有,null,2021-08-02,商品房,2002-05-30,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
2581,紫金城,道里,116,9063元/平米,2室1厅1厨1卫,低楼层 (共32层),128㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2023-08-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2582,汇龙·半岛首府,松北,285,17997元/平米,3室2厅1厨2卫,高楼层 (共6层),158.36㎡,复式,暂无数据,板塔结合,南 北,混合结构,精装,两梯两户,有,null,2022-06-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
2583,河政花园（公务员小区）,道里,99.8,9073元/平米,2室1厅1厨1卫,低楼层 (共7层),110㎡,平层,98㎡,板楼,东 西,框架结构,精装,一梯两户,无,null,2023-05-03,商品房,2012-06-08,普通住宅,满五年,非共有,无抵押,已上传房本照片
2584,安埠小区南区,香坊,55,7747元/平米,2室1厅1厨1卫,低楼层 (共7层),71㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,null,2023-07-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
